Orthogroup	fasciola_gigantica	fasciola_hepatica	opisthorchis_viverrini	s.mekongi	schistosoma_bovis	schistosoma_curassoni	schistosoma_guineensis	schistosoma_haematobium	schistosoma_intercalatum	schistosoma_japonicum	schistosoma_mansoni	schistosoma_margrebowiei	schistosoma_mattheei	schistosoma_rodhaini	schistosoma_spindale	schistosoma_turkestanicum	schmidtea_mediterranea	trichobilharzia_regenti	Total
OG0015242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
OG0015554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2
